,filename,word,wordavg,percent_of_total,JSD,final_JSD,dt,period,vector,Pos,wordCount,doc_id,doc,subcorpus,wordCount_x,wordCount_y
233,7,track,0.0061919504643962,,0.046376437184911745,,,22/01/2,,,,,,,6.0,
234,7,ambience,0.0051599587203302,,0.04232779439838552,,,22/01/2,,,,,,,5.0,
235,7,color,0.0051599587203302,,0.04232779439838552,,,22/01/2,,,,,,,5.0,
236,7,desk,0.0051599587203302,,0.04232779439838552,,,22/01/2,,,,,,,5.0,
237,7,display,0.0051599587203302,,0.04232779439838552,,,22/01/2,,,,,,,5.0,
238,7,laptop,0.0051599587203302,,0.04232779439838552,,,22/01/2,,,,,,,5.0,
239,7,name,0.0051599587203302,,0.04232779439838552,,,22/01/2,,,,,,,5.0,
240,8,user,0.0288957688338493,,0.10060027269134006,,,15/11/2,,,,,,,28.0,
241,8,device,0.023735810113519,,0.09109048274394117,,,15/11/2,,,,,,,23.0,
242,8,light,0.0196078431372549,,0.0827290496253464,,,15/11/2,,,,,,,19.0,
243,8,many,0.002063983488132,0.0211640211640211,0.06792250919690826,,15/11/2013,15/11/2,25.0,ADJ,,M1d4ae,25.0,mainstream,2.0,4.0
244,8,new,0.001031991744066,0.0158730158730158,0.06280043642419433,,15/11/2013,15/11/2,25.0,ADJ,,M1d4ae,25.0,mainstream,1.0,3.0
245,8,task,0.0092879256965944,,0.05683118246256911,,,15/11/2,,,,,,,9.0,
246,8,wearable,0.0092879256965944,,0.05683118246256911,,,15/11/2,,,,,,,9.0,
247,8,work,0.0092879256965944,,0.05683118246256911,,,15/11/2,,,,,,,9.0,
248,8,interface,0.0082559339525283,,0.05357092558014114,,,15/11/2,,,,,,,8.0,
249,8,level,0.0082559339525283,,0.05357092558014114,,,15/11/2,,,,,,,8.0,
250,8,screen,0.0082559339525283,,0.05357092558014114,,,15/11/2,,,,,,,8.0,
251,8,sound,0.0082559339525283,,0.05357092558014114,,,15/11/2,,,,,,,8.0,
252,8,space,0.0082559339525283,,0.05357092558014114,,,15/11/2,,,,,,,8.0,
253,8,app,0.0072239422084623,,0.05010164085171635,,,15/11/2,,,,,,,7.0,
254,8,bracelet,0.0072239422084623,,0.05010164085171635,,,15/11/2,,,,,,,7.0,
255,8,massage,0.0072239422084623,,0.05010164085171635,,,15/11/2,,,,,,,7.0,
256,8,pillow,0.0072239422084623,,0.05010164085171635,,,15/11/2,,,,,,,7.0,
257,8,portable,0.0072239422084623,,0.05010164085171635,,,15/11/2,,,,,,,7.0,
258,8,surface,0.0072239422084623,,0.05010164085171635,,,15/11/2,,,,,,,7.0,
259,8,wrist,0.0072239422084623,,0.05010164085171635,,,15/11/2,,,,,,,7.0,
260,8,interactive,0.0061919504643962,,0.046376437184911745,,,15/11/2,,,,,,,6.0,
261,8,posture,0.0061919504643962,,0.046376437184911745,,,15/11/2,,,,,,,6.0,
262,8,tangible,0.0061919504643962,,0.046376437184911745,,,15/11/2,,,,,,,6.0,
263,8,track,0.0061919504643962,,0.046376437184911745,,,15/11/2,,,,,,,6.0,
264,8,ambience,0.0051599587203302,,0.04232779439838552,,,15/11/2,,,,,,,5.0,
265,8,color,0.0051599587203302,,0.04232779439838552,,,15/11/2,,,,,,,5.0,
266,8,desk,0.0051599587203302,,0.04232779439838552,,,15/11/2,,,,,,,5.0,
267,8,laptop,0.0051599587203302,,0.04232779439838552,,,15/11/2,,,,,,,5.0,
268,8,name,0.0051599587203302,,0.04232779439838552,,,15/11/2,,,,,,,5.0,
269,8,nausea,0.0051599587203302,,0.04232779439838552,,,15/11/2,,,,,,,5.0,
270,9,user,0.0288957688338493,,0.10060027269134006,,,01/10/2,,,,,,,28.0,
271,36,user,0.0288957688338493,,0.10060027269134006,,,01/10/2,,,,,,,28.0,
272,9,device,0.023735810113519,,0.09109048274394117,,,01/10/2,,,,,,,23.0,
273,36,device,0.023735810113519,,0.09109048274394117,,,01/10/2,,,,,,,23.0,
274,9,people,0.0216718266253869,,0.08700710078191283,,,01/10/2,,,,,,,21.0,
275,9,light,0.0196078431372549,,0.0827290496253464,,,01/10/2,,,,,,,19.0,
276,36,light,0.0196078431372549,,0.0827290496253464,,,01/10/2,,,,,,,19.0,
277,9,datum,0.001031991744066,0.0236686390532544,0.08051034809189953,,01/10/2019,01/10/2,19.0,NOUN,,M07b29,19.0,mainstream,1.0,4.0
