word,Pos_x,wordCount_x,dt,doc_id,doc,subcorpus,percent_of_total,Pos_y,avg_freq,wordCount_y,prevalence,wordavg
budget,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.0025340378674376485,4,0.04,0.00016087516087516087
building,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.007294696395457388,12,0.12,0.00048262548262548264
burden,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
business,NOUN,5,26/05/2020,M0ea6f,3,mainstream,0.007032348804500703,NOUN,0.011200826182356438,70,0.7,0.002815315315315315
button,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0019743176474202933,3,0.03,0.00012065637065637066
cake,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
campaign,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.008194227049694799,28,0.28,0.0011261261261261261
capital,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004281855083185864,10,0.1,0.00040218790218790216
car,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.006832182005144685,5,0.05,0.00020109395109395108
careful,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0031907970695047964,2,0.02,8.043758043758043e-05
case,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.011920730992001546,99,0.99,0.0039816602316602315
catastrophe,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
cent,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.01126630259554022,67,0.67,0.0026946589446589448
centre,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004806006628519061,21,0.21,0.0008445945945945946
certain,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0029289767654125864,11,0.11,0.0004424066924066924
chairman,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0025158521108383626,3,0.03,0.00012065637065637066
challenge,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.005826660316606283,16,0.16,0.0006435006435006435
challenging,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
champagne,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
chance,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.006697082889001851,11,0.11,0.0004424066924066924
characteristic,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.002191330118545308,2,0.02,8.043758043758043e-05
charitable,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.007696515080481325,3,0.03,0.00012065637065637066
cheap,ADJ,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,ADJ,0.004223467099540992,11,0.11,0.0004424066924066924
cheaper,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
cheapmoney,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
chef,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
chief,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004006465775026036,29,0.29,0.0011663449163449163
circle,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0019680931743676316,3,0.03,0.00012065637065637066
circulatory,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
city,NOUN,24,26/05/2020,M0ea6f,3,mainstream,0.03375527426160337,NOUN,0.011063385876955914,57,0.57,0.0022924710424710427
citys,NOUN,6,26/05/2020,M0ea6f,3,mainstream,0.008438818565400843,NOUN,0.006864911928203067,7,0.07,0.00028153153153153153
civic,ADJ,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,ADJ,0.0028129395218002813,2,0.02,8.043758043758043e-05
class,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004100597910204291,3,0.03,0.00012065637065637066
cleaner,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
cleaning,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0032157976945204223,2,0.02,8.043758043758043e-05
cleanliness,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
collaboration,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004620784582418344,13,0.13,0.0005228442728442728
community,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.0072388951444485004,22,0.22,0.0008848133848133849
company,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.014313784179066065,172,1.72,0.006917631917631918
complicated,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.00320074837823087,4,0.04,0.00016087516087516087
conclusion,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.001760496657401179,5,0.05,0.00020109395109395108
confidence,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0025737261924265475,3,0.03,0.00012065637065637066
consensus,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003870168214486444,4,0.04,0.00016087516087516087
consequential,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
constructive,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
convenient,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
convention,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.001742370182880466,4,0.04,0.00016087516087516087
coronavirus,NOUN,4,26/05/2020,M0ea6f,3,mainstream,0.005625879043600563,NOUN,0.0075541540196357405,37,0.37,0.001488095238095238
cost,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.005842040149600218,32,0.32,0.001287001287001287
course,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004449382451862679,16,0.16,0.0006435006435006435
crash,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.0018196929013960085,3,0.03,0.00012065637065637066
credit,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.010753050223582339,7,0.07,0.00028153153153153153
crisis,NOUN,7,26/05/2020,M0ea6f,3,mainstream,0.009845288326300985,NOUN,0.005380077051271036,31,0.31,0.0012467824967824967
critical,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.004275540402013934,16,0.16,0.0006435006435006435
crowded,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.002295639566690428,4,0.04,0.00016087516087516087
cultural,ADJ,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,ADJ,0.00305544846354698,7,0.07,0.00028153153153153153
culture,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.004337735165004873,13,0.13,0.0005228442728442728
cut,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.0028129395218002813,2,0.02,8.043758043758043e-05
darker,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
daughter,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.003984081063802489,9,0.09,0.00036196911196911195
day,NOUN,4,26/05/2020,M0ea6f,3,mainstream,0.005625879043600563,NOUN,0.006860551520733784,45,0.45,0.00180984555984556
death,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.018809146928500386,60,0.6,0.002413127413127413
decade,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0065682056552873345,33,0.33,0.0013272200772200772
decay,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0094767306474542,3,0.03,0.00012065637065637066
decision,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.00660576078871788,37,0.37,0.001488095238095238
decontamination,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
deep,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0022797496669732303,5,0.05,0.00020109395109395108
delivery,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.002643066775979251,4,0.04,0.00016087516087516087
density,NOUN,5,26/05/2020,M0ea6f,3,mainstream,0.007032348804500703,NOUN,0.007032348804500703,5,0.05,0.00020109395109395108
dependence,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0023109519222507136,2,0.02,8.043758043758043e-05
depth,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0030658344401563206,4,0.04,0.00016087516087516087
design,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004333462476727748,7,0.07,0.00028153153153153153
devastating,ADJ,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,ADJ,0.006487198196078768,5,0.05,0.00020109395109395108
developer,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.003516258915515638,5,0.05,0.00020109395109395108
development,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.008100961001130755,40,0.4,0.0016087516087516086
different,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.004568295444320429,19,0.19,0.0007641570141570141
difficult,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.003646886719775484,13,0.13,0.0005228442728442728
direct,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.004483912601609977,10,0.1,0.00040218790218790216
disaster,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0054875545956236844,8,0.08,0.00032175032175032174
disparity,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
divisive,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
dollar,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.004514823784996688,16,0.16,0.0006435006435006435
done,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
doomsayer,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
door,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0051971276394016845,6,0.06,0.00024131274131274132
doubt,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004323544097791533,10,0.1,0.00040218790218790216
downtown,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.00570323488045007,2,0.02,8.043758043758043e-05
downturn,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.002534736711951902,2,0.02,8.043758043758043e-05
driver,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.002394006908546884,4,0.04,0.00016087516087516087
drove,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0017854859627011526,2,0.02,8.043758043758043e-05
easy,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0036957182924473877,13,0.13,0.0005228442728442728
economic,ADJ,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.0038926382974678346,24,0.24,0.0009652509652509653
economy,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.006169440672977864,23,0.23,0.0009250321750321751
elder,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
elevator,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0018633276878746643,2,0.02,8.043758043758043e-05
emergency,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.00811848575062827,14,0.14,0.0005630630630630631
employer,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
empty,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.00229559156834816,2,0.02,8.043758043758043e-05
end,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.006629130171680683,24,0.24,0.0009652509652509653
era,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0030827127081585783,4,0.04,0.00016087516087516087
essential,ADJ,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,ADJ,0.005018716013962064,11,0.11,0.0004424066924066924
estate,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.01507335198619824,11,0.11,0.0004424066924066924
everpresent,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
example,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.005008584372497896,37,0.37,0.001488095238095238
executive,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.005240445949318546,53,0.53,0.0021315958815958814
exodus,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
expense,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0017851085484007238,3,0.03,0.00012065637065637066
expensive,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.005872751132529539,11,0.11,0.0004424066924066924
experience,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003992549528989784,14,0.14,0.0005630630630630631
eye,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003303450817131893,12,0.12,0.00048262548262548264
failure,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003616891383555884,10,0.1,0.00040218790218790216
faith,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.008267003697458941,4,0.04,0.00016087516087516087
fare,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
fatality,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0041045954246677575,2,0.02,8.043758043758043e-05
fear,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.010119212410250461,18,0.18,0.0007239382239382239
federal,ADJ,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,ADJ,0.0079951628042869,11,0.11,0.0004424066924066924
few,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.005365981004100965,53,0.53,0.0021315958815958814
field,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0057548596903033615,23,0.23,0.0009250321750321751
figure,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0074085123624072395,12,0.12,0.00048262548262548264
finance,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003832172631288477,9,0.09,0.00036196911196911195
financial,ADJ,4,26/05/2020,M0ea6f,3,mainstream,0.005625879043600563,ADJ,0.0049921141432642075,23,0.23,0.0009250321750321751
firm,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003956732349133776,9,0.09,0.00036196911196911195
first,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.008654419278606301,83,0.83,0.003338159588159588
firstclass,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
fiscal,ADJ,4,26/05/2020,M0ea6f,3,mainstream,0.005625879043600563,ADJ,0.0038069753070885514,5,0.05,0.00020109395109395108
fix,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0022855133614627285,2,0.02,8.043758043758043e-05
flight,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003148124198570989,4,0.04,0.00016087516087516087
flood,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
flow,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003503143271959943,6,0.06,0.00024131274131274132
focus,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0029861238682197867,5,0.05,0.00020109395109395108
foot,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.005706024201894508,4,0.04,0.00016087516087516087
force,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.013398408314428721,30,0.3,0.0012065637065637065
former,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.004329175947719927,27,0.27,0.001085907335907336
free,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.004884752813644901,26,0.26,0.0010456885456885457
frontline,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.001116458020945938,2,0.02,8.043758043758043e-05
fund,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.00388540728607588,13,0.13,0.0005228442728442728
funding,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0037416187733727824,13,0.13,0.0005228442728442728
future,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.0068525054529232025,27,0.27,0.001085907335907336
gallery,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.00920663624099429,6,0.06,0.00024131274131274132
gamechanger,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
generation,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.00955473795308676,7,0.07,0.00028153153153153153
ghost,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
giant,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.005975609908341751,13,0.13,0.0005228442728442728
global,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.008216350990435687,67,0.67,0.0026946589446589448
good,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.00647442936354097,61,0.61,0.0024533462033462035
government,NOUN,5,26/05/2020,M0ea6f,3,mainstream,0.007032348804500703,NOUN,0.009737191269381594,109,1.09,0.004383848133848134
governor,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0033487375259527155,2,0.02,8.043758043758043e-05
great,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.007062293812310623,41,0.41,0.001648970398970399
gritty,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0017854859627011526,2,0.02,8.043758043758043e-05
group,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.008251166180017104,94,0.94,0.0037805662805662807
guard,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
gunpoint,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
hastilyerected,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
head,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.006550809092388077,27,0.27,0.001085907335907336
headquarters,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0013888115539200992,3,0.03,0.00012065637065637066
health,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.01604619416316295,133,1.33,0.005349099099099099
heavy,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0032944602277233427,7,0.07,0.00028153153153153153
high,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0052890838805564845,45,0.45,0.00180984555984556
hightax,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
history,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.007065239709319477,28,0.28,0.0011261261261261261
hole,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.004034012767637553,11,0.11,0.0004424066924066924
hope,NOUN,3,26/05/2020,M0ea6f,3,mainstream,0.004219409282700422,NOUN,0.0040250455353828185,12,0.12,0.00048262548262548264
hospital,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.003498098931060231,12,0.12,0.00048262548262548264
hostility,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
housing,NOUN,2,26/05/2020,M0ea6f,3,mainstream,0.0028129395218002813,NOUN,0.007307073258859116,8,0.08,0.00032175032175032174
hub,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.00137799871310864,2,0.02,8.043758043758043e-05
huge,ADJ,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,ADJ,0.0039098570611098855,17,0.17,0.0006837194337194337
hundred,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0047779472768245705,9,0.09,0.00036196911196911195
hurricane,NOUN,1,26/05/2020,M0ea6f,3,mainstream,0.0014064697609001407,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
